id,atlas_id,name, ,st_level,parent_structure_id,depth,graph_order,structure_id_path,sphinx_id,acronym_path,color_hex_triplet,svg_hex_triplet
405,616.0,ventrolateral hypothalamic tract,vlt,8,824.0,4,1263,/997/1009/991/824/405/,1264,root/fiber tracts/mfbs/mfsbshy/vlt,CCCCCC,CAC9C7
174,587.0,preoptic commissure,poc,8,824.0,4,1264,/997/1009/991/824/174/,1265,root/fiber tracts/mfbs/mfsbshy/poc,CCCCCC,CACACC
349,609.0,supraoptic commissures,sup,8,824.0,4,1265,/997/1009/991/824/349/,1266,root/fiber tracts/mfbs/mfsbshy/sup,CCCCCC,CCCAC9
166,586.0,premammillary commissure,pmx,8,824.0,4,1269,/997/1009/991/824/166/,1270,root/fiber tracts/mfbs/mfsbshy/pmx,CCCCCC,C7CBC8
341,608.0,supramammillary decussation,smd,8,824.0,4,1270,/997/1009/991/824/341/,1271,root/fiber tracts/mfbs/mfsbshy/smd,CCCCCC,CACACA
182,588.0,propriohypothalamic pathways,php,8,824.0,4,1271,/997/1009/991/824/182/,1272,root/fiber tracts/mfbs/mfsbshy/php,CCCCCC,CCCCC9
150,584.0,periventricular bundle of the hypothalamus,pvbh,8,824.0,4,1276,/997/1009/991/824/150/,1277,root/fiber tracts/mfbs/mfsbshy/pvbh,CCCCCC,CACBCB
46,571.0,mammillary related,mfbsma,8,824.0,4,1277,/997/1009/991/824/46/,1278,root/fiber tracts/mfbs/mfsbshy/mfbsma,CCCCCC,CCCBCB
1068,557.0,dorsal thalamus related,mfbst,8,824.0,4,1282,/997/1009/991/824/1068/,1283,root/fiber tracts/mfbs/mfsbshy/mfbst,CCCCCC,CAC7CA
1083,559.0,epithalamus related,mfbse,8,824.0,4,1284,/997/1009/991/824/1083/,1285,root/fiber tracts/mfbs/mfsbshy/mfbse,CCCCCC,C8C7CB
70,574.0,midbrain related,mfbsm,8,824.0,4,1289,/997/1009/991/824/70/,1290,root/fiber tracts/mfbs/mfsbshy/mfbsm,CCCCCC,CBCBCB
315,746.0,Isocortex,Isocortex,5,695.0,5,5,/997/8/567/688/695/315/,6,root/grey/CH/CTX/CTXpl/Isocortex,70FF71,70FF71
698,228.0,Olfactory areas,OLF,5,695.0,5,379,/997/8/567/688/695/698/,380,root/grey/CH/CTX/CTXpl/OLF,9AD2BD,99D2BD
1089,135.0,Hippocampal formation,HPF,5,695.0,5,454,/997/8/567/688/695/1089/,455,root/grey/CH/CTX/CTXpl/HPF,7ED04B,7DCD4B
16,1.0,"Layer 6b, isocortex",6b,11,703.0,5,556,/997/8/567/688/703/16/,557,root/grey/CH/CTX/CTXsp/6b,8ADA87,8ADA87
583,72.0,Claustrum,CLA,8,703.0,5,557,/997/8/567/688/703/583/,558,root/grey/CH/CTX/CTXsp/CLA,8ADA87,8ADA86
942,117.0,Endopiriform nucleus,EP,8,703.0,5,558,/997/8/567/688/703/942/,559,root/grey/CH/CTX/CTXsp/EP,A0EE9D,A0EE9D
131,157.0,Lateral amygdalar nucleus,LA,8,703.0,5,561,/997/8/567/688/703/131/,562,root/grey/CH/CTX/CTXsp/LA,90EB8D,90EB8D
295,36.0,Basolateral amygdalar nucleus,BLA,8,703.0,5,562,/997/8/567/688/703/295/,563,root/grey/CH/CTX/CTXsp/BLA,9DE79C,9DE79C
319,39.0,Basomedial amygdalar nucleus,BMA,8,703.0,5,566,/997/8/567/688/703/319/,567,root/grey/CH/CTX/CTXsp/BMA,84EA81,84EA81
780,238.0,Posterior amygdalar nucleus,PA,8,703.0,5,569,/997/8/567/688/703/780/,570,root/grey/CH/CTX/CTXsp/PA,97EC93,97EC93
485,343.0,Striatum dorsal region,STRd,6,477.0,5,572,/997/8/567/623/477/485/,573,root/grey/CH/CNU/STR/STRd,98D6F9,98D6F9
493,344.0,Striatum ventral region,STRv,6,477.0,5,574,/997/8/567/623/477/493/,575,root/grey/CH/CNU/STR/STRv,80CDF8,7FCDF7
275,175.0,Lateral septal complex,LSX,6,477.0,5,585,/997/8/567/623/477/275/,586,root/grey/CH/CNU/STR/LSX,90CBED,90CAEC
278,317.0,Striatum-like amygdalar nuclei,sAMY,6,477.0,5,592,/997/8/567/623/477/278/,593,root/grey/CH/CNU/STR/sAMY,80C0E2,80C0E1
818,243.0,"Pallidum, dorsal region",PALd,6,803.0,5,609,/997/8/567/623/803/818/,610,root/grey/CH/CNU/PAL/PALd,8599CC,8599CB
835,245.0,"Pallidum, ventral region",PALv,6,803.0,5,612,/997/8/567/623/803/835/,613,root/grey/CH/CNU/PAL/PALv,A2B1D8,A2B0D8
826,244.0,"Pallidum, medial region",PALm,6,803.0,5,615,/997/8/567/623/803/826/,616,root/grey/CH/CNU/PAL/PALm,96A7D3,95A7D3
809,242.0,"Pallidum, caudal region",PALc,6,803.0,5,620,/997/8/567/623/803/809/,621,root/grey/CH/CNU/PAL/PALc,B3C0DF,B1BFDF
864,107.0,"Thalamus, sensory-motor cortex related",DORsm,6,549.0,5,642,/997/8/343/1129/549/864/,643,root/grey/BS/IB/TH/DORsm,FF8084,FE7E84
856,106.0,"Thalamus, polymodal association cortex related",DORpm,6,549.0,5,666,/997/8/343/1129/549/856/,667,root/grey/BS/IB/TH/DORpm,FF909F,FE909C
157,302.0,Periventricular zone,PVZ,6,1097.0,5,716,/997/8/343/1129/1097/157/,717,root/grey/BS/IB/HY/PVZ,FF5D50,FF5C4E
141,300.0,Periventricular region,PVR,6,1097.0,5,734,/997/8/343/1129/1097/141/,735,root/grey/BS/IB/HY/PVR,FF5547,FF5446
467,199.0,Hypothalamic medial zone,MEZ,6,1097.0,5,756,/997/8/343/1129/1097/467/,757,root/grey/BS/IB/HY/MEZ,FF4C3E,FF4C3C
290,177.0,Hypothalamic lateral zone,LZ,6,1097.0,5,793,/997/8/343/1129/1097/290/,794,root/grey/BS/IB/HY/LZ,F2483B,F1483B
10671,,Median eminence,ME,8,1097.0,5,805,/997/8/343/1129/1097/10671/,806,root/grey/BS/IB/HY/ME,F2483B,F1473A
302,320.0,"Superior colliculus, sensory related",SCs,8,339.0,5,808,/997/8/343/313/339/302/,809,root/grey/BS/MB/MBsen/SCs,FF7AFF,FF79FF
4,141.0,Inferior colliculus,IC,8,339.0,5,812,/997/8/343/313/339/4/,813,root/grey/BS/MB/MBsen/IC,FF7AFF,FF7AFF
580,213.0,Nucleus of the brachium of the inferior colliculus,NB,8,339.0,5,816,/997/8/343/313/339/580/,817,root/grey/BS/MB/MBsen/NB,FF7AFF,FE7AFD
271,316.0,Nucleus sagulum,SAG,8,339.0,5,817,/997/8/343/313/339/271/,818,root/grey/BS/MB/MBsen/SAG,FF7AFF,FF7AFE
874,250.0,Parabigeminal nucleus,PBG,8,339.0,5,818,/997/8/343/313/339/874/,819,root/grey/BS/MB/MBsen/PBG,FF7AFF,FF79FD
460,198.0,Midbrain trigeminal nucleus,MEV,8,339.0,5,819,/997/8/343/313/339/460/,820,root/grey/BS/MB/MBsen/MEV,FF7AFF,FF79FE
599626923,,Subcommissural organ,SCO,8,339.0,5,820,/997/8/343/313/339/599626923/,821,root/grey/BS/MB/MBsen/SCO,FF7AFF,FF78FE
381,330.0,"Substantia nigra, reticular part",SNr,8,323.0,5,822,/997/8/343/313/323/381/,823,root/grey/BS/MB/MBmot/SNr,FF90FF,FF8DFD
749,376.0,Ventral tegmental area,VTA,8,323.0,5,823,/997/8/343/313/323/749/,824,root/grey/BS/MB/MBmot/VTA,FF90FF,FE8DFF
607344830,,Paranigral nucleus,PN,8,323.0,5,824,/997/8/343/313/323/607344830/,825,root/grey/BS/MB/MBmot/PN,FF90FF,FF8EFE
246,313.0,"Midbrain reticular nucleus, retrorubral area",RR,8,323.0,5,825,/997/8/343/313/323/246/,826,root/grey/BS/MB/MBmot/RR,FF90FF,FD8FFF
128,864.0,Midbrain reticular nucleus,MRN,8,323.0,5,826,/997/8/343/313/323/128/,827,root/grey/BS/MB/MBmot/MRN,FF90FF,FF8FFD
294,319.0,"Superior colliculus, motor related",SCm,8,323.0,5,830,/997/8/343/313/323/294/,831,root/grey/BS/MB/MBmot/SCm,FF90FF,FE8FFD
795,240.0,Periaqueductal gray,PAG,8,323.0,5,838,/997/8/343/313/323/795/,839,root/grey/BS/MB/MBmot/PAG,FF90FF,FC8FFF
1100,278.0,Pretectal region,PRT,8,323.0,5,843,/997/8/343/313/323/1100/,844,root/grey/BS/MB/MBmot/PRT,FF90FF,FD8EFD
549009207,,Intercollicular nucleus,InCo,8,323.0,5,851,/997/8/343/313/323/549009207/,852,root/grey/BS/MB/MBmot/InCo,FF90FF,FC90FD
616,76.0,Cuneiform nucleus,CUN,8,323.0,5,852,/997/8/343/313/323/616/,853,root/grey/BS/MB/MBmot/CUN,FF90FF,FC90FF
214,309.0,Red nucleus,RN,8,323.0,5,853,/997/8/343/313/323/214/,854,root/grey/BS/MB/MBmot/RN,FF90FF,FE90FD
35,145.0,Oculomotor nucleus,III,8,323.0,5,854,/997/8/343/313/323/35/,855,root/grey/BS/MB/MBmot/III,FF90FF,FE90FF
549009211,,Medial accesory oculomotor nucleus,MA3,8,323.0,5,855,/997/8/343/313/323/549009211/,856,root/grey/BS/MB/MBmot/MA3,FF90FF,FC8EFF
975,121.0,Edinger-Westphal nucleus,EW,8,323.0,5,856,/997/8/343/313/323/975/,857,root/grey/BS/MB/MBmot/EW,FF90FF,FE8FFC
115,155.0,Trochlear nucleus,IV,8,323.0,5,857,/997/8/343/313/323/115/,858,root/grey/BS/MB/MBmot/IV,FF90FF,FD90FF
606826663,,Paratrochlear nucleus,Pa4,8,323.0,5,858,/997/8/343/313/323/606826663/,859,root/grey/BS/MB/MBmot/Pa4,FF90FF,FE8DFE
757,377.0,Ventral tegmental nucleus,VTN,8,323.0,5,859,/997/8/343/313/323/757/,860,root/grey/BS/MB/MBmot/VTN,FF90FF,FC90FE
231,28.0,Anterior tegmental nucleus,AT,8,323.0,5,860,/997/8/343/313/323/231/,861,root/grey/BS/MB/MBmot/AT,FF90FF,FD90FE
66,432.0,Lateral terminal nucleus of the accessory optic tract,LT,8,323.0,5,861,/997/8/343/313/323/66/,862,root/grey/BS/MB/MBmot/LT,FF90FF,FE8FFE
75,433.0,Dorsal terminal nucleus of the accessory optic tract,DT,8,323.0,5,862,/997/8/343/313/323/75/,863,root/grey/BS/MB/MBmot/DT,FF90FF,FF8EFF
58,431.0,Medial terminal nucleus of the accessory optic tract,MT,8,323.0,5,863,/997/8/343/313/323/58/,864,root/grey/BS/MB/MBmot/MT,FF90FF,FE8FFF
615,925.0,"Substantia nigra, lateral part",SNl,8,323.0,5,864,/997/8/343/313/323/615/,865,root/grey/BS/MB/MBmot/SNl,FF90FF,FD8EFE
374,329.0,"Substantia nigra, compact part",SNc,8,348.0,5,866,/997/8/343/313/348/374/,867,root/grey/BS/MB/MBsta/SNc,FFA6FF,FFA6FD
1052,272.0,Pedunculopontine nucleus,PPN,8,348.0,5,867,/997/8/343/313/348/1052/,868,root/grey/BS/MB/MBsta/PPN,FFA6FF,FFA5FD
165,303.0,Midbrain raphe nuclei,RAmb,7,348.0,5,868,/997/8/343/313/348/165/,869,root/grey/BS/MB/MBsta/RAmb,FFA6FF,FFA5FF
1132,282.0,"Pons, sensory related",P-sen,6,771.0,5,884,/997/8/343/1065/771/1132/,885,root/grey/BS/HB/P/P-sen,FFAE6F,FFAC6D
987,264.0,"Pons, motor related",P-mot,6,771.0,5,906,/997/8/343/1065/771/987/,907,root/grey/BS/HB/P/P-mot,FFBA86,FFB886
1117,280.0,"Pons, behavioral state related",P-sat,6,771.0,5,924,/997/8/343/1065/771/1117/,925,root/grey/BS/HB/P/P-sat,FFC395,FFC195
386,189.0,"Medulla, sensory related",MY-sen,6,354.0,5,936,/997/8/343/1065/354/386/,937,root/grey/BS/HB/MY/MY-sen,FFA5D2,FFA3D2
370,187.0,"Medulla, motor related",MY-mot,6,354.0,5,964,/997/8/343/1065/354/370/,965,root/grey/BS/HB/MY/MY-mot,FFB3D9,FEB2D7
379,188.0,"Medulla, behavioral state related",MY-sat,6,354.0,5,1010,/997/8/343/1065/354/379/,1011,root/grey/BS/HB/MY/MY-sat,FFC6E2,FFC6E1
912,396.0,Lingula (I),LING,8,645.0,5,1020,/997/8/512/528/645/912/,1021,root/grey/CB/CBX/VERM/LING,FFFC91,FEFA91
920,397.0,Central lobule,CENT,7,645.0,5,1024,/997/8/512/528/645/920/,1025,root/grey/CB/CBX/VERM/CENT,FFFC91,FDFB91
928,398.0,Culmen,CUL,7,645.0,5,1033,/997/8/512/528/645/928/,1034,root/grey/CB/CBX/VERM/CUL,FFFC91,FEFB8F
936,399.0,Declive (VI),DEC,8,645.0,5,1046,/997/8/512/528/645/936/,1047,root/grey/CB/CBX/VERM/DEC,FFFC91,FEFA90
944,400.0,Folium-tuber vermis (VII),FOTU,8,645.0,5,1050,/997/8/512/528/645/944/,1051,root/grey/CB/CBX/VERM/FOTU,FFFC91,FDFB90
951,401.0,Pyramus (VIII),PYR,8,645.0,5,1054,/997/8/512/528/645/951/,1055,root/grey/CB/CBX/VERM/PYR,FFFC91,FBFC91
957,402.0,Uvula (IX),UVU,8,645.0,5,1058,/997/8/512/528/645/957/,1059,root/grey/CB/CBX/VERM/UVU,FFFC91,FFFA8F
968,403.0,Nodulus (X),NOD,8,645.0,5,1062,/997/8/512/528/645/968/,1063,root/grey/CB/CBX/VERM/NOD,FFFC91,FDFC8F
1007,408.0,Simple lobule,SIM,8,1073.0,5,1067,/997/8/512/528/1073/1007/,1068,root/grey/CB/CBX/HEM/SIM,FFFC91,FDFB8F
1017,409.0,Ansiform lobule,AN,7,1073.0,5,1071,/997/8/512/528/1073/1017/,1072,root/grey/CB/CBX/HEM/AN,FFFC91,FCFC91
1025,410.0,Paramedian lobule,PRM,8,1073.0,5,1080,/997/8/512/528/1073/1025/,1081,root/grey/CB/CBX/HEM/PRM,FFFC91,FFFB8E
1033,411.0,Copula pyramidis,COPY,8,1073.0,5,1084,/997/8/512/528/1073/1033/,1085,root/grey/CB/CBX/HEM/COPY,FFFC91,FFF990
1041,412.0,Paraflocculus,PFL,8,1073.0,5,1088,/997/8/512/528/1073/1041/,1089,root/grey/CB/CBX/HEM/PFL,FFFC91,FFFC8D
1049,413.0,Flocculus,FL,8,1073.0,5,1092,/997/8/512/528/1073/1049/,1093,root/grey/CB/CBX/HEM/FL,FFFC91,FEF991
665,507.0,"lateral olfactory tract, body",lot,10,21.0,5,1108,/997/1009/967/840/21/665/,1109,root/fiber tracts/cm/In/lotg/lot,CCCCCC,CAC8C7
538,491.0,dorsal limb,lotd,10,21.0,5,1109,/997/1009/967/840/21/538/,1110,root/fiber tracts/cm/In/lotg/lotd,CCCCCC,CACAC9
459,481.0,accessory olfactory tract,aolt,10,21.0,5,1110,/997/1009/967/840/21/459/,1111,root/fiber tracts/cm/In/lotg/aolt,CCCCCC,C9CAC7
705,512.0,midbrain tract of the trigeminal nerve,mtV,10,229.0,5,1128,/997/1009/967/901/229/705/,1129,root/fiber tracts/cm/Vn/sV/mtV,CCCCCC,C8C8CA
794,523.0,spinal tract of the trigeminal nerve,sptV,10,229.0,5,1129,/997/1009/967/901/229/794/,1130,root/fiber tracts/cm/Vn/sV/sptV,CCCCCC,C8CACA
841,529.0,trapezoid body,tb,10,948.0,5,1137,/997/1009/967/933/948/841/,1138,root/fiber tracts/cm/VIIIn/cVIIIn/tb,CCCCCC,CCC7CB
641,504.0,intermediate acoustic stria,ias,10,948.0,5,1138,/997/1009/967/933/948/641/,1139,root/fiber tracts/cm/VIIIn/cVIIIn/ias,CCCCCC,CBC7C8
506,487.0,dorsal acoustic stria,das,10,948.0,5,1139,/997/1009/967/933/948/506/,1140,root/fiber tracts/cm/VIIIn/cVIIIn/das,CCCCCC,CCCBC8
658,506.0,lateral lemniscus,ll,10,948.0,5,1140,/997/1009/967/933/948/658/,1141,root/fiber tracts/cm/VIIIn/cVIIIn/ll,CCCCCC,C9C9CB
633,503.0,inferior colliculus commissure,cic,10,948.0,5,1141,/997/1009/967/933/948/633/,1142,root/fiber tracts/cm/VIIIn/cVIIIn/cic,CCCCCC,CBC9C9
482,484.0,brachium of the inferior colliculus,bic,10,948.0,5,1142,/997/1009/967/933/948/482/,1143,root/fiber tracts/cm/VIIIn/cVIIIn/bic,CCCCCC,C9C8C8
570,495.0,dorsolateral fascicle,dl,9,932.0,5,1151,/997/1009/967/792/932/570/,1152,root/fiber tracts/cm/drt/cett/dl,CCCCCC,C8CCCB
522,489.0,dorsal commissure of the spinal cord,dcm,9,932.0,5,1152,/997/1009/967/792/932/522/,1153,root/fiber tracts/cm/drt/cett/dcm,CCCCCC,CBCCC8
858,531.0,ventral commissure of the spinal cord,vc,9,932.0,5,1153,/997/1009/967/792/932/858/,1154,root/fiber tracts/cm/drt/cett/vc,CCCCCC,CBC8C9
586,497.0,fasciculus proprius,fpr,9,932.0,5,1154,/997/1009/967/792/932/586/,1155,root/fiber tracts/cm/drt/cett/fpr,CCCCCC,CCC9C9
514,488.0,dorsal column,dc,9,932.0,5,1155,/997/1009/967/792/932/514/,1156,root/fiber tracts/cm/drt/cett/dc,CCCCCC,CCC8CB
697,511.0,medial lemniscus,ml,9,932.0,5,1159,/997/1009/967/792/932/697/,1160,root/fiber tracts/cm/drt/cett/ml,CCCCCC,CACCC8
627,502.0,hypothalamohypophysial tract,hht,10,285.0,5,1170,/997/1009/967/871/285/627/,1171,root/fiber tracts/cm/sst/step/hht,CCCCCC,C8CBCB
812,525.0,superior cerebellar peduncle decussation,dscp,9,326.0,5,1175,/997/1009/960/752/326/812/,1176,root/fiber tracts/cbf/cbp/scp/dscp,CCCCCC,CCC7CC
850,530.0,uncinate fascicle,uf,9,326.0,5,1177,/997/1009/960/752/326/850/,1178,root/fiber tracts/cbf/cbp/scp/uf,CCCCCC,CBC9C8
866,532.0,ventral spinocerebellar tract,sctv,9,326.0,5,1178,/997/1009/960/752/326/866/,1179,root/fiber tracts/cbf/cbp/scp/sctv,CCCCCC,CBC7CC
553,493.0,dorsal spinocerebellar tract,sctd,9,1123.0,5,1181,/997/1009/960/752/1123/553/,1182,root/fiber tracts/cbf/cbp/icp/sctd,CCCCCC,C9CACA
499,486.0,cuneocerebellar tract,cct,9,1123.0,5,1182,/997/1009/960/752/1123/499/,1183,root/fiber tracts/cbf/cbp/icp/cct,CCCCCC,C8CCCC
650,505.0,juxtarestiform body,jrb,9,1123.0,5,1183,/997/1009/960/752/1123/650/,1184,root/fiber tracts/cbf/cbp/icp/jrb,CCCCCC,C9CBC9
490,485.0,bulbocerebellar tract,bct,9,1123.0,5,1184,/997/1009/960/752/1123/490/,1185,root/fiber tracts/cbf/cbp/icp/bct,CCCCCC,C9C9C7
579,496.0,external capsule,ec,10,956.0,5,1193,/997/1009/983/776/956/579/,1194,root/fiber tracts/lfbs/cc/fa/ec,CCCCCC,C8CBCC
466,482.0,alveus,alv,9,1099.0,5,1245,/997/1009/991/768/1099/466/,1246,root/fiber tracts/mfbs/mfbc/fxs/alv,CCCCCC,C7C8CC
530,490.0,dorsal fornix,df,9,1099.0,5,1246,/997/1009/991/768/1099/530/,1247,root/fiber tracts/mfbs/mfbc/fxs/df,CCCCCC,CBC8CC
603,499.0,fimbria,fi,9,1099.0,5,1247,/997/1009/991/768/1099/603/,1248,root/fiber tracts/mfbs/mfbc/fxs/fi,CCCCCC,CBC8CB
745,517.0,"precommissural fornix, general",fxprg,9,1099.0,5,1248,/997/1009/991/768/1099/745/,1249,root/fiber tracts/mfbs/mfbc/fxs/fxprg,CCCCCC,CACBC8
737,516.0,postcommissural fornix,fxpo,9,1099.0,5,1250,/997/1009/991/768/1099/737/,1251,root/fiber tracts/mfbs/mfbc/fxs/fxpo,CCCCCC,C8C8C9
618,501.0,hippocampal commissures,hc,9,1099.0,5,1253,/997/1009/991/768/1099/618/,1254,root/fiber tracts/mfbs/mfbc/fxs/hc,CCCCCC,C9C9CC
713,513.0,perforant path,per,9,1099.0,5,1256,/997/1009/991/768/1099/713/,1257,root/fiber tracts/mfbs/mfbc/fxs/per,CCCCCC,CBCBC8
474,483.0,angular path,ab,9,1099.0,5,1257,/997/1009/991/768/1099/474/,1258,root/fiber tracts/mfbs/mfbc/fxs/ab,CCCCCC,CAC7C8
484682528,,commissural branch of stria terminalis,stc,9,301.0,5,1260,/997/1009/991/768/301/484682528/,1261,root/fiber tracts/mfbs/mfbc/st/stc,CCCCCC,C7CAC8
817,526.0,"supraoptic commissures, anterior",supa,9,349.0,5,1266,/997/1009/991/824/349/817/,1267,root/fiber tracts/mfbs/mfsbshy/sup/supa,CCCCCC,C9C8CC
825,527.0,"supraoptic commissures, dorsal",supd,9,349.0,5,1267,/997/1009/991/824/349/825/,1268,root/fiber tracts/mfbs/mfsbshy/sup/supd,CCCCCC,C8C9CC
833,528.0,"supraoptic commissures, ventral",supv,9,349.0,5,1268,/997/1009/991/824/349/833/,1269,root/fiber tracts/mfbs/mfsbshy/sup/supv,CCCCCC,CBC7C9
762,519.0,"propriohypothalamic pathways, dorsal",phpd,9,182.0,5,1272,/997/1009/991/824/182/762/,1273,root/fiber tracts/mfbs/mfsbshy/php/phpd,CCCCCC,CAC9C9
770,520.0,"propriohypothalamic pathways, lateral",phpl,9,182.0,5,1273,/997/1009/991/824/182/770/,1274,root/fiber tracts/mfbs/mfsbshy/php/phpl,CCCCCC,C9CAC9
779,521.0,"propriohypothalamic pathways, medial",phpm,9,182.0,5,1274,/997/1009/991/824/182/779/,1275,root/fiber tracts/mfbs/mfsbshy/php/phpm,CCCCCC,CCC9CB
787,522.0,"propriohypothalamic pathways, ventral",phpv,9,182.0,5,1275,/997/1009/991/824/182/787/,1276,root/fiber tracts/mfbs/mfsbshy/php/phpv,CCCCCC,CACAC8
753,518.0,principal mammillary tract,pm,9,46.0,5,1278,/997/1009/991/824/46/753/,1279,root/fiber tracts/mfbs/mfsbshy/mfbsma/pm,CCCCCC,C8CBCA
690,510.0,mammillothalamic tract,mtt,9,46.0,5,1279,/997/1009/991/824/46/690/,1280,root/fiber tracts/mfbs/mfsbshy/mfbsma/mtt,CCCCCC,C7C9CC
681,509.0,mammillotegmental tract,mtg,9,46.0,5,1280,/997/1009/991/824/46/681/,1281,root/fiber tracts/mfbs/mfsbshy/mfbsma/mtg,CCCCCC,C8C8C8
673,508.0,mammillary peduncle,mp,9,46.0,5,1281,/997/1009/991/824/46/673/,1282,root/fiber tracts/mfbs/mfsbshy/mfbsma/mp,CCCCCC,CCCAC8
722,514.0,periventricular bundle of the thalamus,pvbt,9,1068.0,5,1283,/997/1009/991/824/1068/722/,1284,root/fiber tracts/mfbs/mfsbshy/mfbst/pvbt,CCCCCC,C8CCCA
802,524.0,stria medullaris,sm,9,1083.0,5,1285,/997/1009/991/824/1083/802/,1286,root/fiber tracts/mfbs/mfsbshy/mfbse/sm,CCCCCC,CCC9C8
595,498.0,fasciculus retroflexus,fr,9,1083.0,5,1286,/997/1009/991/824/1083/595/,1287,root/fiber tracts/mfbs/mfsbshy/mfbse/fr,CCCCCC,C7CAC9
611,500.0,habenular commissure,hbc,9,1083.0,5,1287,/997/1009/991/824/1083/611/,1288,root/fiber tracts/mfbs/mfsbshy/mfbse/hbc,CCCCCC,C8CCC7
730,515.0,pineal stalk,PIS,9,1083.0,5,1288,/997/1009/991/824/1083/730/,1289,root/fiber tracts/mfbs/mfsbshy/mfbse/PIS,CCCCCC,C8CACC
547,492.0,dorsal longitudinal fascicle,dlf,9,70.0,5,1290,/997/1009/991/824/70/547/,1291,root/fiber tracts/mfbs/mfsbshy/mfbsm/dlf,CCCCCC,CAC9CA
563,494.0,dorsal tegmental tract,dtt,9,70.0,5,1291,/997/1009/991/824/70/563/,1292,root/fiber tracts/mfbs/mfsbshy/mfbsm/dtt,CCCCCC,C9C7CB
184,871.0,"Frontal pole, cerebral cortex",FRP,8,315.0,6,6,/997/8/567/688/695/315/184/,7,root/grey/CH/CTX/CTXpl/Isocortex/FRP,268F45,268F44
500,203.0,Somatomotor areas,MO,6,315.0,6,12,/997/8/567/688/695/315/500/,13,root/grey/CH/CTX/CTXpl/Isocortex/MO,1F9D5A,1F9C59
453,339.0,Somatosensory areas,SS,6,315.0,6,30,/997/8/567/688/695/315/453/,31,root/grey/CH/CTX/CTXpl/Isocortex/SS,188064,1B8061
1057,131.0,Gustatory areas,GU,6,315.0,6,107,/997/8/567/688/695/315/1057/,108,root/grey/CH/CTX/CTXpl/Isocortex/GU,009C75,019B75
677,367.0,Visceral area,VISC,8,315.0,6,114,/997/8/567/688/695/315/677/,115,root/grey/CH/CTX/CTXpl/Isocortex/VISC,11AD83,11AD83
247,30.0,Auditory areas,AUD,6,315.0,6,121,/997/8/567/688/695/315/247/,122,root/grey/CH/CTX/CTXpl/Isocortex/AUD,19399,19299
669,366.0,Visual areas,VIS,6,315.0,6,157,/997/8/567/688/695/315/669/,158,root/grey/CH/CTX/CTXpl/Isocortex/VIS,08858C,98489
31,3.0,Anterior cingulate area,ACA,8,315.0,6,220,/997/8/567/688/695/315/31/,221,root/grey/CH/CTX/CTXpl/Isocortex/ACA,40A666,40A666
972,262.0,Prelimbic area,PL,8,315.0,6,238,/997/8/567/688/695/315/972/,239,root/grey/CH/CTX/CTXpl/Isocortex/PL,2FA850,2EA750
44,146.0,Infralimbic area,ILA,8,315.0,6,245,/997/8/567/688/695/315/44/,246,root/grey/CH/CTX/CTXpl/Isocortex/ILA,59B363,59B363
714,230.0,Orbital area,ORB,8,315.0,6,252,/997/8/567/688/695/315/714/,253,root/grey/CH/CTX/CTXpl/Isocortex/ORB,248A5E,23895C
95,11.0,Agranular insular area,AI,8,315.0,6,278,/997/8/567/688/695/315/95/,279,root/grey/CH/CTX/CTXpl/Isocortex/AI,219866,219866
254,314.0,Retrosplenial area,RSP,8,315.0,6,297,/997/8/567/688/695/315/254/,298,root/grey/CH/CTX/CTXpl/Isocortex/RSP,1AA698,1AA698
22,285.0,Posterior parietal association areas,PTLp,6,315.0,6,339,/997/8/567/688/695/315/22/,340,root/grey/CH/CTX/CTXpl/Isocortex/PTLp,009FAC,009FAC
541,350.0,Temporal association areas,TEa,6,315.0,6,360,/997/8/567/688/695/315/541/,361,root/grey/CH/CTX/CTXpl/Isocortex/TEa,15B0B3,16B0B3
922,256.0,Perirhinal area,PERI,8,315.0,6,367,/997/8/567/688/695/315/922/,368,root/grey/CH/CTX/CTXpl/Isocortex/PERI,0E+00,0F9683
895,111.0,Ectorhinal area,ECT,8,315.0,6,373,/997/8/567/688/695/315/895/,374,root/grey/CH/CTX/CTXpl/Isocortex/ECT,0D9F91,0D9E91
507,204.0,Main olfactory bulb,MOB,8,698.0,6,380,/997/8/567/688/695/698/507/,381,root/grey/CH/CTX/CTXpl/OLF/MOB,9AD2BD,9AD1BD
151,18.0,Accessory olfactory bulb,AOB,8,698.0,6,386,/997/8/567/688/695/698/151/,387,root/grey/CH/CTX/CTXpl/OLF/AOB,9DF0D2,9DF0D2
159,19.0,Anterior olfactory nucleus,AON,8,698.0,6,390,/997/8/567/688/695/698/159/,391,root/grey/CH/CTX/CTXpl/OLF/AON,54BF94,54BF94
589,356.0,Taenia tecta,TT,8,698.0,6,398,/997/8/567/688/695/698/589/,399,root/grey/CH/CTX/CTXpl/OLF/TT,62D09F,62CF9F
814,384.0,Dorsal peduncular area,DP,8,698.0,6,410,/997/8/567/688/695/698/814/,411,root/grey/CH/CTX/CTXpl/OLF/DP,A4DAA4,A3DAA3
961,261.0,Piriform area,PIR,8,698.0,6,416,/997/8/567/688/695/698/961/,417,root/grey/CH/CTX/CTXpl/OLF/PIR,6ACBBA,6ACAB9
